 id ; data_inversa ; dia_semana ; horario ; uf ; br ; km ; municipio ; causa_acidente ; tipo_acidente ; classificacao_acidente ; fase_dia ; sentido_via ; condicao_metereologica ; tipo_pista ; tracado_via ; uso_solo ; pessoas ; mortos ; feridos_leves ; feridos_graves ; ilesos ; ignorados ; feridos ; veiculos ; latitude ; longitude ; regional ; delegacia ; uop 
498421;2023-01-10; terça-feira ; 18:20:00 ; SC ;101;205,5; SAO JOSE ; Manobra de mudança de faixa ; Colisão traseira ; Com Vítimas Feridas ; Anoitecer ; Crescente ; Céu Claro ; Múltipla ; Reta ; Sim ;2;0;0;1;1;0;1;2;-27,58937228;-48,61737013; SPRF-SC ; DEL01-SC ; UOP01-DEL01-SC 
498424;2023-01-10; terça-feira ; 18:00:00 ; PR ;277;470,3; NOVA LARANJEIRAS ; Ausência de reação do condutor ; Engavetamento ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Nublado ; Simples ; Não Informado ; Não ;4;0;1;0;3;0;1;3;-25,31366333;-52,52766252; SPRF-PR ; DEL04-PR ; UOP02-DEL04-PR 
498425;2023-01-10; terça-feira ; 17:10:00 ; RO ;364;701; PORTO VELHO ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Não ;2;0;2;0;0;0;2;2;-8,80049198;-63,777876; SPRF-RO ; DEL01-RO ; UOP01-DEL01-RO 
498426;2023-01-10; terça-feira ; 18:50:00 ; RJ ;116;180; NOVA IGUACU ; Velocidade Incompatível ; Colisão traseira ; Com Vítimas Feridas ; Anoitecer ; Decrescente ; Céu Claro ; Dupla ; Reta ; Sim ;4;0;2;0;1;1;2;3;-22,7651616;-43,4154728; SPRF-RJ ; DEL01-RJ ; UOP02-DEL01-RJ 
498427;2023-01-10; terça-feira ; 18:30:00 ; PR ;116;8; CAMPINA GRANDE DO SUL ; Chuva ; Colisão com objeto ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Garoa/Chuvisco ; Dupla ; Curva ; Não ;2;0;1;0;1;0;1;1;-25,08123277;-48,62449108; SPRF-PR ; DEL01-PR ; UOP02-DEL01-PR 
498428;2023-01-10; terça-feira ; 18:00:00 ; PR ;277;27; MORRETES ; Pedestre cruzava a pista fora da faixa ; Atropelamento de Pedestre ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Dupla ; Reta ; Não ;2;0;1;0;1;0;1;1;-25,53903397;-48,77380371; SPRF-PR ; DEL01-PR ; UOP05-DEL01-PR 
498429;2023-01-10; terça-feira ; 18:50:00 ; GO ;50;268; CATALAO ; Velocidade Incompatível ; Saída de leito carroçável ; Com Vítimas Feridas ; Anoitecer ; Crescente ; Céu Claro ; Dupla ; Não Informado ; Não ;2;0;1;0;1;0;1;1;-18,0944;-47,8761; SPRF-GO ; DEL06-GO ; UOP01-DEL06-GO 
498430;2023-01-10; terça-feira ; 15:45:00 ; GO ;153;506; APARECIDA DE GOIANIA ; Reação tardia ou ineficiente do condutor ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Nublado ; Dupla ; Não Informado ; Sim ;2;0;1;0;1;0;1;2;-16,7633;-49,24; SPRF-GO ; DEL01-GO ; UOP01-DEL01-GO 
498431;2023-01-10; terça-feira ; 19:30:00 ; RS ;116;519; PELOTAS ; Demais falhas mecânicas ou elétricas ; Incêndio ; Sem Vítimas ; Anoitecer ; Decrescente ; Céu Claro ; Simples ; Reta ; Sim ;1;0;0;0;1;0;0;1;-31,69369368;-52,35458934; SPRF-RS ; DEL07-RS ; UOP01-DEL07-RS 
498432;2023-01-10; terça-feira ; 17:06:00 ; SC ;282;410; CATANDUVAS ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Interseção de vias ; Sim ;2;0;1;0;1;0;1;2;-27,061399;-51,671875; SPRF-SC ; DEL07-SC ; UOP05-DEL07-SC 
498433;2023-01-10; terça-feira ; 19:30:00 ; PE ;101;72; RECIFE ; Ultrapassagem Indevida ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Céu Claro ; Múltipla ; Reta ; Sim ;2;0;0;1;1;0;1;2;-8,08493106;-34,9450639; SPRF-PE ; DEL01-PE ; UOP01-DEL01-PE 
498434;2023-01-10; terça-feira ; 20:00:00 ; RJ ;101;415; MANGARATIBA ; Deficiência do Sistema de Iluminação/Sinalização ; Colisão transversal ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Nublado ; Simples ; Não Informado ; Não ;2;0;1;0;1;0;1;2;-22,90433243;-43,88181398; SPRF-RJ ; DEL01-RJ ; UOP04-DEL01-RJ 
498436;2023-01-10; terça-feira ; 20:25:00 ; PR ;277;591,9; CASCAVEL ; Ultrapassagem Indevida ; Colisão traseira ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Não Informado ; Sim ;2;0;1;0;1;0;1;2;-24,98473242;-53,46501885; SPRF-PR ; DEL04-PR ; UOP01-DEL04-PR 
498437;2023-01-10; terça-feira ; 12:15:00 ; MG ;116;195,9; CARAI ; Pista esburacada ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Chuva ; Simples ; Não Informado ; Não ;5;0;4;0;1;0;4;2;-17,207302;-41,49489; SPRF-MG ; DEL11-MG ; UOP01-DEL11-MG 
498439;2023-01-10; terça-feira ; 18:40:00 ; AC ;364;32; ACRELANDIA ; Pista esburacada ; Eventos atípicos ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;2;0;2;0;0;0;2;1;-9,938263;-67,02349; SPRF-AC ; N/A ; UOP03-DEL01-AC 
498440;2023-01-10; terça-feira ; 21:00:00 ; RS ;290;86; PORTO ALEGRE ; Ausência de reação do condutor ; Colisão traseira ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Céu Claro ; Múltipla ; Reta ; Sim ;2;0;1;0;1;0;1;2;-29,968412;-51,117138; SPRF-RS ; DEL01-RS ; UOP01-DEL01-RS 
498442;2023-01-10; terça-feira ; 19:20:00 ; PB ;230;157,9; CAMPINA GRANDE ; Pedestre andava na pista ; Atropelamento de Pedestre ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Vento ; Simples ; Reta ; Não ;3;0;1;1;1;0;2;1;-7,26519608;-35,91869956; SPRF-PB ; DEL02-PB ; UOP01-DEL02-PB 
498446;2023-01-10; terça-feira ; 22:14:00 ; RN ;101;80,3; NATAL ; Demais falhas mecânicas ou elétricas ; Incêndio ; Sem Vítimas ; Plena Noite ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;1;0;0;0;1;0;0;1;-5,75852229;-35,28806121; SPRF-RN ; DEL02-RN ; UOP01-DEL02-RN 
498448;2023-01-10; terça-feira ; 18:43:00 ; PR ;277;355; GUARAPUAVA ; Ultrapassagem Indevida ; Colisão lateral sentido oposto ; Com Vítimas Feridas ; Anoitecer ; Crescente ; Céu Claro ; Simples ; Curva ; Não ;3;0;2;1;0;0;3;2;-25,41409429;-51,5599839; SPRF-PR ; DEL08-PR ; UOP01-DEL08-PR 
498450;2023-01-10; terça-feira ; 19:00:00 ; PR ;116;119; CURITIBA ; Condutor deixou de manter distância do veículo da frente ; Colisão frontal ; Com Vítimas Feridas ; Anoitecer ; Crescente ; Céu Claro ; Dupla ; Reta ; Não ;1;0;1;0;0;0;1;1;-25,54456009;-49,30146002; SPRF-PR ; DEL01-PR ; UOP03-DEL01-PR 
498451;2023-01-10; terça-feira ; 21:18:00 ; MG ;40;544,5; NOVA LIMA ; Pista esburacada ; Tombamento ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Nublado ; Dupla ; Reta ; Sim ;1;0;1;0;0;0;1;1;-19,99848032;-43,96256558; SPRF-MG ; DEL01-MG ; UOP02-DEL01-MG 
498454;2023-01-10; terça-feira ; 22:30:00 ; MG ;381;719,3; CARMO DA CACHOEIRA ; Demais falhas mecânicas ou elétricas ; Atropelamento de Pedestre ; Com Vítimas Fatais ; Plena Noite ; Decrescente ; Céu Claro ; Dupla ; Reta ; Não ;3;1;0;0;2;0;0;2;-21,45321803;-45,21174621; SPRF-MG ; DEL04-MG ; UOP02-DEL04-MG 
498456;2023-01-10; terça-feira ; 23:10:00 ; TO ;153;344; GUARAI ; Acessar a via sem observar a presença dos outros veículos ; Colisão traseira ; Com Vítimas Fatais ; Plena Noite ; Crescente ; Nublado ; Simples ; Reta ; Não ;3;1;0;0;0;2;0;2;-8,926958;-48,50963168; SPRF-TO ; DEL02-TO ; UOP02-DEL02-TO 
498461;2023-01-10; terça-feira ; 17:00:00 ; BA ;30;417; TANHACU ; Pista esburacada ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Curva ; Não ;1;0;1;0;0;0;1;1;-14,15897675;-41,23106298; SPRF-BA ; DEL08-BA ; UOP01-DEL08-BA 
498464;2023-01-10; terça-feira ; 14:50:00 ; SP ;116;561,8; BARRA DO TURVO ; Pista Escorregadia ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Garoa/Chuvisco ; Dupla ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-25,02045097;-48,51586004; SPRF-SP ; DEL05-SP ; UOP02-DEL05-SP 
498465;2023-01-11; quarta-feira ; 01:30:00 ; PR ;487;124; TUNEIRAS DO OESTE ; Animais na Pista ; Atropelamento de Animal ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;3;0;1;1;1;0;2;1;-23,85669184;-52,90506295; SPRF-PR ; DEL09-PR ; UOP03-DEL09-PR 
498466;2023-01-11; quarta-feira ; 01:30:00 ; PB ;230;36; SANTA RITA ; Velocidade Incompatível ; Queda de ocupante de veículo ; Com Vítimas Fatais ; Plena Noite ; Decrescente ; Céu Claro ; Dupla ; Curva ; Sim ;1;1;0;0;0;0;0;1;-7,1246;-34,9473; SPRF-PB ; DEL01-PB ; UOP03-DEL01-PB 
498468;2023-01-11; quarta-feira ; 04:15:00 ; SP ;116;35,6; CACHOEIRA PAULISTA ; Objeto estático sobre o leito carroçável ; Colisão com objeto ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Dupla ; Não Informado ; Não ;2;0;0;1;1;0;1;1;-22,65892521;-44,96708995; SPRF-SP ; DEL08-SP ; UOP02-DEL08-SP 
498470;2023-01-11; quarta-feira ; 04:00:00 ; MG ;50;179; UBERABA ; Reação tardia ou ineficiente do condutor ; Colisão com objeto ; Com Vítimas Feridas ; Amanhecer ; Decrescente ; Nublado ; Dupla ; Reta ; Não ;1;0;1;0;0;0;1;1;-19,77827047;-47,93140998; SPRF-MG ; DEL13-MG ; UOP01-DEL13-MG 
498472;2023-01-11; quarta-feira ; 04:10:00 ; RO ;319;63,8; PORTO VELHO ; Desrespeitar a preferência no cruzamento ; Colisão transversal ; Sem Vítimas ; Plena Noite ; Decrescente ; Nublado ; Múltipla ; Não Informado ; Sim ;2;0;0;0;2;0;0;2;-8,766685;-63,884052; SPRF-RO ; DEL01-RO ; UOP01-DEL01-RO 
498473;2023-01-10; terça-feira ; 23:45:00 ; MG ;365;625,8; UBERLANDIA ; Manobra de mudança de faixa ; Colisão traseira ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Chuva ; Dupla ; Viaduto ; Sim ;2;0;1;0;1;0;1;2;-18,90585472;-48,32526001; SPRF-MG ; DEL15-MG ; UOP01-DEL15-MG 
498474;2023-01-11; quarta-feira ; 05:49:00 ; PB ;230;15; JOAO PESSOA ; Acumulo de areia ou detritos sobre o pavimento ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Dupla ; Curva ; Sim ;1;0;1;0;0;0;1;1;-7,093;-34,8482; SPRF-PB ; DEL01-PB ; UOP01-DEL01-PB 
498476;2023-01-11; quarta-feira ; 06:33:00 ; PB ;101;124; CAAPORA ; Ausência de reação do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Curva ; Não ;1;0;1;0;0;0;1;1;-7,46746892;-34,9772648; SPRF-PB ; DEL01-PB ; UOP02-DEL01-PB 
498479;2023-01-11; quarta-feira ; 07:00:00 ; CE ;116;6; FORTALEZA ; Condutor deixou de manter distância do veículo da frente ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Múltipla ; Não Informado ; Sim ;3;0;1;0;1;1;1;3;-3,802624;-38,50400499; SPRF-CE ; DEL01-CE ; UOP02-DEL01-CE 
498480;2023-01-11; quarta-feira ; 07:00:00 ; PE ;232;82,1; GRAVATA ; Reação tardia ou ineficiente do condutor ; Colisão traseira ; Sem Vítimas ; Pleno dia ; Crescente ; Céu Claro ; Múltipla ; Não Informado ; Sim ;2;0;0;0;2;0;0;2;-8,19905415;-35,58715194; SPRF-PE ; DEL02-PE ; UOP02-DEL02PE 
498481;2023-01-11; quarta-feira ; 06:40:00 ; MG ;40;514; RIBEIRAO DAS NEVES ; Manobra de mudança de faixa ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Não ;2;0;1;0;1;0;1;2;-19,80151928;-44,10000333; SPRF-MG ; DEL01-MG ; UOP02-DEL01-MG 
498482;2023-01-11; quarta-feira ; 06:50:00 ; PE ;428;189,9; PETROLINA ; Condutor deixou de manter distância do veículo da frente ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;2;0;1;0;1;0;1;2;-9,37197508;-40,48679585; SPRF-PE ; DEL06-PE ; UOP01-DEL06-PE 
498486;2023-01-06; sexta-feira ; 17:30:00 ; MS ;267;439,2; GUIA LOPES DA LAGUNA ; Velocidade Incompatível ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;3;0;1;0;0;2;1;1;-21,48983647;-55,78619671; SPRF-MS ; DEL05-MS ; UOP01-DEL05-MS 
498487;2023-01-11; quarta-feira ; 07:30:00 ; SC ;470;246; CURITIBANOS ; Reação tardia ou ineficiente do condutor ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Sim ;2;0;1;0;1;0;1;2;-27,315086;-50,532715; SPRF-SC ; DEL05-SC ; UOP03-DEL05-SC 
498488;2023-01-11; quarta-feira ; 07:45:00 ; PB ;230;158,2; CAMPINA GRANDE ; Conversão proibida ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Não Informado ; Não ;2;0;1;0;1;0;1;2;-7,2582;-35,9267; SPRF-PB ; DEL02-PB ; UOP01-DEL02-PB 
498490;2023-01-11; quarta-feira ; 07:45:00 ; PE ;101;91; JABOATAO DOS GUARARAPES ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Nublado ; Dupla ; Reta ; Não ;3;0;1;1;1;0;2;2;-8,21612792;-34,98772817; SPRF-PE ; DEL01-PE ; UOP01-DEL01-PE 
498491;2023-01-11; quarta-feira ; 08:30:00 ; RJ ;40;122; DUQUE DE CAXIAS ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Nublado ; Múltipla ; Reta ; Sim ;2;0;1;0;1;0;1;2;-22,79083113;-43,28611569; SPRF-RJ ; DEL01-RJ ; UOP01-DEL01-RJ 
498492;2023-01-11; quarta-feira ; 08:30:00 ; RN ;101;100; PARNAMIRIM ; Ausência de reação do condutor ; Queda de ocupante de veículo ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Múltipla ; Reta ; Sim ;1;0;1;0;0;0;1;1;-5,88106901;-35,22542396; SPRF-RN ; DEL01-RN ; UOP01-DEL01-RN 
498494;2023-01-11; quarta-feira ; 08:55:00 ; SP ;153;62; SAO JOSE DO RIO PRETO ; Trafegar com motocicleta (ou similar) entre as faixas ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;1;0;1;0;0;0;1;1;-20,81325404;-49,35675563; SPRF-SP ; DEL09-SP ; UOP01-DEL09-SP 
498495;2023-01-11; quarta-feira ; 07:50:00 ; PE ;101;17,5; GOIANA ; Ausência de reação do condutor ; Atropelamento de Pedestre ; Com Vítimas Fatais ; Pleno dia ; Decrescente ; Nublado ; Dupla ; Reta ; Não ;4;1;0;1;2;0;1;1;-7,64064477;-34,95599769; SPRF-PE ; DEL01-PE ; UOP02-DEL01-PE 
498497;2023-01-11; quarta-feira ; 08:00:00 ; SP ;381;20; BRAGANCA PAULISTA ; Ausência de reação do condutor ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Nublado ; Dupla ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-22,98443766;-46,50352511; SPRF-SP ; DEL03-SP ; UOP02-DEL03-SP 
498499;2023-01-11; quarta-feira ; 06:45:00 ; AC ;364;136; RIO BRANCO ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Rotatória ; Não ;2;0;1;0;1;0;1;2;-9,977578;-67,8489; SPRF-AC ; N/A ; UOP01-DEL01-AC 
498500;2023-01-11; quarta-feira ; 08:30:00 ; SP ;101;50; UBATUBA ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;2;0;1;0;1;0;1;2;-23,45330581;-45,07435083; SPRF-SP ; DEL06-SP ; UOP01-DEL06-SP 
498504;2023-01-11; quarta-feira ; 10:30:00 ; GO ;153;500; GOIANIA ; Ausência de reação do condutor ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;2;0;0;1;1;0;1;2;-16,7118;-49,2324; SPRF-GO ; DEL01-GO ; UOP01-DEL01-GO 
498505;2023-01-11; quarta-feira ; 06:10:00 ; RJ ;101;323; NITEROI ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;2;0;1;0;1;0;1;2;-22,87684786;-43,11728689; SPRF-RJ ; DEL02-RJ ; UOP01-DEL02-RJ 
498507;2023-01-11; quarta-feira ; 10:30:00 ; SP ;116;274,4; TABOAO DA SERRA ; Frear bruscamente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Chuva ; Dupla ; Reta ; Sim ;5;0;2;0;3;0;2;3;-23,63445084;-46,82418514; SPRF-SP ; DEL04-SP ; UOP01-DEL04-SP 
498509;2023-01-11; quarta-feira ; 10:20:00 ; SC ;101;206; SAO JOSE ; Ausência de reação do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Múltipla ; Reta ; Não ;3;0;1;0;2;0;1;2;-27,59193546;-48,61824557; SPRF-SC ; DEL01-SC ; UOP01-DEL01-SC 
498510;2023-01-11; quarta-feira ; 10:15:00 ; ES ;101;304; VIANA ; Avarias e/ou desgaste excessivo no pneu ; Queda de ocupante de veículo ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;1;0;1;0;0;0;1;1;-20,3800645;-40,45431391; SPRF-ES ; DEL01-ES ; UOP01-DEL01-ES 
498511;2023-01-09; segunda-feira ; 23:50:00 ; GO ;414;247; NIQUELANDIA ; Transitar na contramão ; Colisão frontal ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;8;0;3;0;5;0;3;2;-14,79735208;-48,63304459; SPRF-GO ; DEL07-GO ; UOP02-DEL07-GO 
498513;2023-01-11; quarta-feira ; 10:00:00 ; MG ;381;484,9; BETIM ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;2;0;1;0;1;0;1;2;-19,95531717;-44,11722196; SPRF-MG ; DEL01-MG ; UOP03-DEL01-MG 
498514;2023-01-11; quarta-feira ; 11:20:00 ; MG ;381;359; JOAO MONLEVADE ; Trafegar com motocicleta (ou similar) entre as faixas ; Colisão transversal ; Sem Vítimas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Não Informado ; Não ;2;0;0;0;1;1;0;2;-19,8551458;-43,22402296; SPRF-MG ; DEL03-MG ; UOP01-DEL03-MG 
498518;2023-01-11; quarta-feira ; 10:35:00 ; MT ;364;587; DIAMANTINO ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Sem Vítimas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Não Informado ; Não ;3;0;0;0;3;0;0;3;-14,61012536;-56,25164264; SPRF-MT ; DEL01-MT ; UOP01-DEL01-MT 
498521;2023-01-11; quarta-feira ; 12:00:00 ; GO ;40;6; VALPARAISO DE GOIAS ; Acumulo de água sobre o pavimento ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Chuva ; Dupla ; Reta ; Sim ;6;0;5;0;1;0;5;1;-16,100814;-47,977351; SPRF-DF ; DEL01-DF ; UOP01-DEL01-DF 
498523;2023-01-11; quarta-feira ; 12:30:00 ; MG ;381;816; CAREACU ; Chuva ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Chuva ; Dupla ; Reta ; Não ;2;0;2;0;0;0;2;1;-22,0934877;-45,71077521; SPRF-MG ; DEL16-MG ; UOP02-DEL16-MG 
498524;2023-01-11; quarta-feira ; 12:50:00 ; SE ;101;93; NOSSA SENHORA DO SOCORRO ; Acessar a via sem observar a presença dos outros veículos ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Não Informado ; Sim ;6;0;1;0;5;0;1;2;-10,90470042;-37,14883089; SPRF-SE ; DEL01-SE ; UOP01-DEL01-SE 
498526;2023-01-11; quarta-feira ; 12:30:00 ; PR ;376;440; TIBAGI ; Velocidade Incompatível ; Colisão com objeto ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Nublado ; Dupla ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-24,80590224;-50,48870087; SPRF-PR ; DEL03-PR ; UOP02-DEL03-PR 
498527;2023-01-11; quarta-feira ; 08:00:00 ; PE ;424;7,2; ARCOVERDE ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;2;0;1;0;1;0;1;2;-8,48502712;-37,03232027; SPRF-PE ; DEL04-PE ; UOP02-DEL04-PE 
498529;2023-01-11; quarta-feira ; 10:30:00 ; BA ;110;43; SANTA BRIGIDA ; Ultrapassagem Indevida ; Colisão frontal ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Sol ; Simples ; Reta ; Não ;5;0;5;0;0;0;5;2;-9,83277896;-38,26111719; SPRF-BA ; DEL07-BA ; UOP01-DEL07-BA 
498530;2023-01-11; quarta-feira ; 10:40:00 ; MG ;365;541; ROMARIA ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Sol ; Simples ; Reta ; Não ;2;0;0;1;1;0;1;2;-18,93214935;-47,60038505; SPRF-MG ; DEL10-MG ; UOP01-DEL10-MG 
498532;2023-01-11; quarta-feira ; 12:15:00 ; RJ ;101;449; MANGARATIBA ; Pista esburacada ; Queda de ocupante de veículo ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Nublado ; Simples ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-23,01670937;-44,10952856; SPRF-RJ ; DEL03-RJ ; UOP01-DEL03-RJ 
498534;2023-01-11; quarta-feira ; 14:20:00 ; SP ;116;216; GUARULHOS ; Trafegar com motocicleta (ou similar) entre as faixas ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Múltipla ; Não Informado ; Sim ;2;0;1;0;1;0;1;2;-23,45056589;-46,46258105; SPRF-SP ; DEL01-SP ; UOP01-DEL01-SP 
498535;2023-01-11; quarta-feira ; 11:35:00 ; RS ;153;593; BAGE ; Condutor Dormindo ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;5;0;3;2;0;0;5;1;-31,149473;-53,810583; SPRF-RS ; DEL11-RS ; UOP03-DEL11-RS 
498536;2023-01-11; quarta-feira ; 13:20:00 ; MT ;364;204; RONDONOPOLIS ; Reação tardia ou ineficiente do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Nublado ; Dupla ; Reta ; Sim ;2;0;1;0;1;0;1;2;-16,467325;-54,657196; SPRF-MT ; DEL02-MT ; UOP01-DEL02-MT 
498538;2023-01-11; quarta-feira ; 13:30:00 ; SP ;459;22,7; LORENA ; Conversão proibida ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Chuva ; Simples ; Reta ; Sim ;2;0;1;0;0;1;1;2;-22,663296;-45,142551; SPRF-SP ; DEL08-SP ; UOP02-DEL08-SP 
498539;2023-01-11; quarta-feira ; 15:00:00 ; MG ;267;269; AIURUOCA ; Velocidade Incompatível ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Simples ; Reta ; Não ;4;0;2;0;2;0;2;1;-21,9289758;-44,62739711; SPRF-MG ; DEL17-MG ; UOP01-DEL17-MG 
498540;2023-01-11; quarta-feira ; 14:21:00 ; DF ;20;3; BRASILIA ; Chuva ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Garoa/Chuvisco ; Dupla ; Não Informado ; Sim ;3;0;1;0;2;0;1;2;-15,679851;-47,832211; SPRF-DF ; DEL02-DF ; UOP01-DEL02-DF 
498541;2023-01-11; quarta-feira ; 14:20:00 ; RS ;386;215,1; TIO HUGO ; Ausência de reação do condutor ; Colisão traseira ; Sem Vítimas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Não Informado ; Não ;2;0;0;0;2;0;0;2;-28,57666;-52,596031; SPRF-RS ; DEL04-RS ; UOP03-DEL04-RS 
498543;2023-01-11; quarta-feira ; 14:50:00 ; RS ;392;81,7; PELOTAS ; Ausência de reação do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;2;0;2;0;0;0;2;1;-31,66857878;-52,46031269; SPRF-RS ; DEL07-RS ; UOP01-DEL07-RS 
498544;2023-01-11; quarta-feira ; 14:10:00 ; MT ;364;351; SANTO ANTONIO DO LEVERGER ; Reação tardia ou ineficiente do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Nublado ; Dupla ; Reta ; Não ;3;0;2;0;1;0;2;1;-15,8024753;-55,56540905; SPRF-MT ; DEL05-MT ; UOP02-DEL05-MT 
